model_rel_path	status	diff_count	top_category	first_diff	java_layout_json	rust_layout_json
realworld/ptolemy/flattened/pn_blindcommunication_BlindCommunication.elkg	drift	20	coordinate	children[0]/y: number mismatch (273.3333333333333 != 32.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/pn_blindcommunication_BlindCommunication.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/pn_blindcommunication_BlindCommunication.elkg.json
realworld/ptolemy/flattened/pn_blindcommunication_BlindCommunication.elkt	drift	20	coordinate	children[0]/y: number mismatch (273.3333333333333 != 32.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/pn_blindcommunication_BlindCommunication.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/pn_blindcommunication_BlindCommunication.elkt.json
realworld/ptolemy/flattened/pn_brockackerman_BrockAckerman.elkg	drift	20	coordinate	children[0]/y: number mismatch (197.5 != 293.5)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/pn_brockackerman_BrockAckerman.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/pn_brockackerman_BrockAckerman.elkg.json
realworld/ptolemy/flattened/pn_brockackerman_BrockAckerman.elkt	drift	20	coordinate	children[0]/y: number mismatch (197.5 != 293.5)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/pn_brockackerman_BrockAckerman.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/pn_brockackerman_BrockAckerman.elkt.json
realworld/ptolemy/flattened/pn_countermachine_CounterMachine.elkg	drift	20	coordinate	children[0]/x: number mismatch (155.0 != 269.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachine.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachine.elkg.json
realworld/ptolemy/flattened/pn_countermachine_CounterMachine.elkt	drift	20	coordinate	children[0]/x: number mismatch (155.0 != 269.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachine.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachine.elkt.json
realworld/ptolemy/flattened/pn_countermachine_CounterMachinePrelim.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachinePrelim.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachinePrelim.elkg.json
realworld/ptolemy/flattened/pn_countermachine_CounterMachinePrelim.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachinePrelim.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachinePrelim.elkt.json
realworld/ptolemy/flattened/pn_countermachine_CounterMachineWithException.elkg	drift	20	coordinate	children[0]/x: number mismatch (316.0 != 393.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachineWithException.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachineWithException.elkg.json
realworld/ptolemy/flattened/pn_countermachine_CounterMachineWithException.elkt	drift	20	coordinate	children[0]/x: number mismatch (316.0 != 393.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachineWithException.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/pn_countermachine_CounterMachineWithException.elkt.json
